kmeans,100,0.02,18.972332015810274,0.025814291368640753,15.430789427397562,18.972332015810274,12.96978319108661
kmeans,100,0.1,18.944099378881987,0.02568240307930955,15.392219801410256,18.944099378881987,12.93440425965314
kmeans,100,0.5,19.000564652738568,0.025780147030909684,15.527641914513756,19.000564652738568,13.018209176856821
kmeans,500,0.02,19.113495200451723,0.026031223434315756,15.489322178917773,19.113495200451723,13.14449742914062
kmeans,500,0.1,35.02258610954263,0.28877284580854395,37.68506616391454,35.02258610954263,34.79759578781666
kmeans,500,0.5,19.127611518915867,0.025879205434165633,15.514978145340658,19.127611518915867,13.143492085595357
kmeans,1000,0.02,18.98644833427442,0.025786060504298818,15.328668027569492,18.98644833427442,12.977507615042263
kmeans,1000,0.1,19.01468097120271,0.026009023509731874,15.307572462500776,19.01468097120271,13.025907438176423
kmeans,1000,0.5,19.000564652738568,0.025725325330775435,15.339268356807883,19.000564652738568,12.982617942192645
kmeans,3000,0.02,18.929983060417843,0.025860844852034368,15.260735646124873,18.929983060417843,12.930677809269072
kmeans,3000,0.1,19.000564652738568,0.02593537178068493,15.306589287301787,19.000564652738568,13.010887559592604
kmeans,3000,0.5,18.901750423489556,0.025773486926587673,15.229457020422018,18.901750423489556,12.888621166026281
kmeans,5000,0.02,18.88763410502541,0.025690809621946316,15.198821254509348,18.88763410502541,12.876520804917662
kmeans,5000,0.1,18.845285149632975,0.025624903012956585,15.205355000088908,18.845285149632975,12.848850598534412
kmeans,5000,0.5,18.88763410502541,0.025777565112011958,15.185819071978903,18.88763410502541,12.87388854718763
kmeans,7000,0.02,32.65104460756635,0.18983617613957396,21.78005947834886,32.65104460756635,22.22597655829807
kmeans,7000,0.1,18.901750423489556,0.025838976393259147,15.196964082786346,18.901750423489556,12.889051095082449
kmeans,7000,0.5,18.901750423489556,0.025731102404492563,15.200677165914685,18.901750423489556,12.879801328257622
kmeans,10000,0.02,18.817052512704688,0.025791021128764344,15.090118856118991,18.817052512704688,12.789783912913085
kmeans,10000,0.1,18.83116883116883,0.025589106726217413,15.166476419291689,18.83116883116883,12.817872873221878
kmeans,10000,0.5,18.83116883116883,0.025866945367382838,15.110252008546682,18.83116883116883,12.806819773510187
kmeans,12000,0.02,18.83116883116883,0.025742161036130046,15.131574472056606,18.83116883116883,12.811039595809131
kmeans,12000,0.1,18.88763410502541,0.02543832465220445,15.284398019303813,18.88763410502541,12.893529008980964
kmeans,12000,0.5,18.85940146809712,0.025620894302372584,15.202147874169297,18.85940146809712,12.840897747571784
kmeans,15000,0.02,18.901750423489556,0.025540132016694053,15.28152928075817,18.901750423489556,12.906079364757847
kmeans,15000,0.1,18.88763410502541,0.0255297993996495,15.231433637162839,18.88763410502541,12.88148050375063
kmeans,15000,0.5,18.873517786561266,0.02556554124244437,15.245604664684667,18.873517786561266,12.872786812611064
